,id,label,label_text,text,lang
10846,16177,email_sendemail,email_sendemail,epostaya yanıt ver,tr
10847,16179,email_query,email_query,sevim'den gelen tüm e-postaları aç,tr
10848,16180,email_sendemail,email_sendemail,ercana bir eposta gönder ona bugün akşam yedi de kahve evinde akşam yemeği için buluşacağımızı söyle,tr
10849,16181,email_sendemail,email_sendemail,ismaile mail gönder onunla yarın öğleden sonra ikide ofiste buluşmak istiyorum,tr
10850,16182,email_query,email_query,hiç yeni bir e-posta olup olmadığını kontrol et,tr
10851,16185,email_querycontact,email_querycontact,olly lütfen bana erkek kardeşimin iletişim bilgilerini söyle,tr
10852,16186,email_querycontact,email_querycontact,bana facebook arkadaşım george'un cadde adresini söyle,tr
10853,16187,email_querycontact,email_querycontact,bana erkek kardeşimin ofis adresini söyle,tr
10854,16188,email_sendemail,email_sendemail,bugün akşam benimle buluşmak için kereme mail gönder,tr
10855,16189,email_sendemail,email_sendemail,amcama mevcut hava durumu hakkında e-posta gönder,tr
10856,16190,email_sendemail,email_sendemail,yarın görevi göndermek için şirket arkadaşıma eposta yaz,tr
10857,16191,email_query,email_query,özgürden hiç eposta geldi mi diye kontrol et,tr
10858,16192,email_query,email_query,şirketimden hiç yeni mail aldım mı,tr
10859,16193,email_query,email_query,kız arkadaşımdan aldığım eposta ne,tr
10860,16194,email_sendemail,email_sendemail,lütfen liz'e e-posta gönder,tr
10861,16195,email_sendemail,email_sendemail,liz'e e-posta gönder,tr
10862,16196,email_querycontact,email_querycontact,ali'yi kaldırabilir misin,tr
10863,16197,email_querycontact,email_querycontact,oğuzun numarası nedir,tr
10864,16198,email_querycontact,email_querycontact,beni sefa'nın e-postasına bağla,tr
10865,16199,email_sendemail,email_sendemail,sinan'ın iş e-postasına e-posta gönder,tr
10866,16200,email_sendemail,email_sendemail,lütfen ahmetin yeni eposta adresine bir eposta gönder ahmetahmet et gmail nokta kom,tr
10867,16202,email_query,email_query,yeni epostam var,tr
10868,16203,email_query,email_query,gelen kutumda hiç yeni mesaj var mı,tr
10869,16204,email_sendemail,email_sendemail,bu mesajı aile grubuna gönder,tr
10870,16205,email_sendemail,email_sendemail,bu mesajı iş arkadaşı grubuna yaz,tr
10871,16207,email_sendemail,email_sendemail,aileme eğlencenin detaylarını içeren bir eposta gönder,tr
10872,16208,email_sendemail,email_sendemail,cevdete yarınki toplantının tarih ve saatini email gönder,tr
10873,16209,email_sendemail,email_sendemail,serpile yarınki çalışma partisinin detaylarını email ile gönder,tr
10874,16210,email_query,email_query,a kişiden hiç yeni mesaj var mı,tr
10875,16211,email_sendemail,email_sendemail,babama bu hafta hava nasıl diyen bir email gönder,tr
10876,16212,email_sendemail,email_sendemail,babama mail at bu hafta hava nasıl,tr
10877,16213,email_sendemail,email_sendemail,babana bir e-posta gönder bu hafta hava nasıl,tr
10878,16215,email_query,email_query,yakın tarihli emailleri kontrol et ve bana gönderenleri ve konuları söyle,tr
10879,16216,email_query,email_query,son emailin göndericilerini ve konularını bul,tr
10880,16217,email_querycontact,email_querycontact,ahmet çnin yaşı kaç,tr
10881,16218,email_querycontact,email_querycontact,behzat ç nin doğum günü ne zaman,tr
10882,16219,email_querycontact,email_querycontact,meryem s nin telefon numarası nedir,tr
10883,16220,email_sendemail,email_sendemail,cumalinin emailine cevap ver ona geri döneceğim,tr
10884,16223,email_querycontact,email_querycontact,kişilerimdeki merve s. hakkında bana bilgi ver,tr
10885,16224,email_addcontact,email_addcontact,email ekle,tr
10886,16226,email_addcontact,email_addcontact,kişileri düzenle,tr
10887,16227,email_query,email_query,okunmamış emailler,tr
10888,16230,email_query,email_query,cem aydın son on iki ayda bana kaç kısa mesaj göndermiş,tr
10889,16231,email_sendemail,email_sendemail,osmanın emailine fikrinin mükemmel olduğunu belirten bir yanıt gönder lütfen,tr
10890,16233,email_sendemail,email_sendemail,damlayı plajdaki martılar hakkında uyaran bir eposta yanıtı gönder,tr
10891,16234,email_sendemail,email_sendemail,gülay'ın e-postasına geç kalacağımızı belirterek yanıt vermeni istiyorum.,tr
10892,16235,email_addcontact,email_addcontact,kişilerime derya et gmail nokta kom ekle,tr
10893,16236,email_addcontact,email_addcontact,tekrar bakıp canın eski epostasını kişilerime ekleyebilir misin,tr
10894,16237,email_sendemail,email_sendemail,mail adresine maili ilet,tr
10895,16238,email_sendemail,email_sendemail,bir eposta gönder,tr
10896,16239,email_query,email_query,yeni email,tr
10897,16240,email_sendemail,email_sendemail,restoran fikirleri istemek için kocama mail gönder,tr
10898,16242,email_querycontact,email_querycontact,canın doğum günü yakında mı,tr
10899,16243,email_querycontact,email_querycontact,hamiyet kaç yaşında,tr
10900,16246,email_sendemail,email_sendemail,joanne at a. o. l. nokta com'a e-posta gönder ve yeni kişi olarak ekle,tr
10901,16247,email_query,email_query,hiç postam var mı,tr
10902,16250,email_querycontact,email_querycontact,kişilerim listesindeki baran ile ilgili bilgileri ver,tr
10903,16251,email_querycontact,email_querycontact,alexa kişi listemden doğukan hakkında bilgi sağla,tr
10904,16252,email_querycontact,email_querycontact,fatura bilgilerini ara,tr
10905,16253,email_querycontact,email_querycontact,alexa fatura bilgilerine bak,tr
10906,16254,email_querycontact,email_querycontact,fatura ile ilgili bilgilerimde dosyada hangi bilgiler var,tr
10907,16255,email_querycontact,email_querycontact,mehmet kişisini telefon rehberinde aç,tr
10908,16256,email_querycontact,email_querycontact,telefon rehberinden ahmet'in iletişim numarasını oku,tr
10909,16257,email_sendemail,email_sendemail,eşime gelecek hafta hava durumu hakkında bir eposta gönder,tr
10910,16258,email_sendemail,email_sendemail,lütfen gelecek hafta hava durumu hakkında eşime eposta gönder,tr
10911,16259,email_sendemail,email_sendemail,eşime gelecek hafta hava durumu hakkında bir eposta yaz,tr
10912,16260,email_query,email_query,hiç yeni mail var mı,tr
10913,16261,email_query,email_query,dünden beri kaç tane e-posta aldım,tr
10914,16262,email_query,email_query,kamil den gelen yeni emailler için gelen kutumu tara,tr
10915,16264,email_query,email_query,aysun bana yeni epostalar gönderdi mi,tr
10916,16265,email_sendemail,email_sendemail,aileme hepsini sevdiğimi belirten bir e-posta gönder,tr
10917,16267,email_sendemail,email_sendemail,aileme email gönder hepinizi seviyorum de,tr
10918,16268,email_sendemail,email_sendemail,alinin bugün sabahki epostasına yanıt ver,tr
10919,16269,email_sendemail,email_sendemail,selçuk'a bugün sabah aldığı e-posta için bir yanıt gönder,tr
10920,16270,email_query,email_query,gelen kutusunu kontrol et,tr
10921,16272,email_querycontact,email_querycontact,salihi nasıl ararım,tr
10922,16274,email_query,email_query,eposta gelen kutusunu yenile,tr
10923,16277,email_query,email_query,yeni postam var mı,tr
10924,16278,email_sendemail,email_sendemail,kardeşime bu epostayı gönder merhaba bu gece akşam yemeğine gel,tr
10925,16281,email_sendemail,email_sendemail,lütfen yarın yapacağımız toplantıyla ilgili sedatın müdürüne bir email gönder,tr
10926,16283,email_querycontact,email_querycontact,kişileri kontrol et,tr
10927,16284,email_querycontact,email_querycontact,aramayı uygula ve kontrol et,tr
10928,16285,email_sendemail,email_sendemail,lütfen ünala arabasıyla ilgili bir eposta gönder,tr
10929,16287,email_sendemail,email_sendemail,patronuma doğum günü e-postası gönder,tr
10930,16291,email_querycontact,email_querycontact,bir kişiyle ilgili bilgi toplayabilir misin,tr
10931,16292,email_querycontact,email_querycontact,bir kişi hakkında bilgi almanın bir yolu var mı,tr
10932,16293,email_query,email_query,en son epostalarımı oku,tr
10933,16295,email_query,email_query,kaç e-postam var,tr
10934,16299,email_query,email_query,hiç yeni email var mı,tr
10935,16300,email_query,email_query,en son aldığım postalar neler,tr
10936,16301,email_querycontact,email_querycontact,tarkanın telefon numarası nedir,tr
10937,16302,email_querycontact,email_querycontact,bana gülay teyzenin mailini söyle,tr
10938,16304,email_query,email_query,şu an gelen kutumda can'dan gelen yeni bir e-posta var mı,tr
10939,16306,email_sendemail,email_sendemail,lütfen aileme bir e-posta gönder,tr
10940,16307,email_sendemail,email_sendemail,aileme gitmesi gereken bir eposta oluştur,tr
10941,16308,email_query,email_query,bugün hiç yeni e-postam var mı,tr
10942,16309,email_query,email_query,yeni e-postalarım olup olmadığını görebilir misin,tr
10943,16310,email_sendemail,email_sendemail,lütfen cevapla,tr
10944,16311,email_sendemail,email_sendemail,o epostaya bir yanıt gönder,tr
10945,16312,email_sendemail,email_sendemail,işte faruk'a bir e-posta gönder,tr
10946,16313,email_sendemail,email_sendemail,anneme bir e-posta gönder,tr
10947,16315,email_query,email_query,selin'den e-posta aldım mı,tr
10948,16316,email_query,email_query,sinem den hiç yeni epostalarım var mı,tr
10949,16321,email_sendemail,email_sendemail,oğuz şimşeke geri cevap ver,tr
10950,16326,email_query,email_query,son saat içerisinde email aldım mı,tr
10951,16327,email_query,email_query,son bir saat içinde bana yeni eposta gönderen oldu mu,tr
10952,16328,email_query,email_query,geri döndüm gittiğimden beri hiç yeni email var mı,tr
10953,16329,email_sendemail,email_sendemail,betül'ün e-postasını yanıtla,tr
10954,16331,email_query,email_query,eposta içeriğini kopyala,tr
10955,16333,email_addcontact,email_addcontact,yeni eposta adresi ekle,tr
10956,16335,email_query,email_query,jale kaya bu sabah gelen e-postaları yanıtladı mı,tr
10957,16336,email_query,email_query,cem yamaçdan okunmamış epostalarım var mı,tr
10958,16337,email_query,email_query,yeni epostalarımdan bahset,tr
10959,16338,email_query,email_query,yeni e-postaları aç,tr
10960,16339,email_query,email_query,bana en son e-postaları göster,tr
10961,16340,email_query,email_query,en son epostalarımı görmeme izin ver,tr
10962,16341,email_query,email_query,betülden hiç epostalar aldım mı,tr
10963,16342,email_query,email_query,nermin bana herhangi bir email gönderdi mi,tr
10964,16343,email_query,email_query,tugay bana mail attı mı,tr
10965,16345,email_sendemail,email_sendemail,yeni bir eposta göndermem gerekiyor adres burada ve ardından kişi listesine ekle,tr
10966,16346,email_sendemail,email_sendemail,eceme eposta gönder ve sabah portakalları unutmamasını hatırlat,tr
10967,16347,email_sendemail,email_sendemail,kayınvalideme rezervasyonları cumadan önce ayırması için mesaj at yoksa süresi dolacak,tr
10968,16348,email_sendemail,email_sendemail,kerimin bugünki mailine cevap ver geç kalacağımı söyle,tr
10969,16349,email_querycontact,email_querycontact,telefon rehberimde en sık aranan kişi kim,tr
10970,16350,email_querycontact,email_querycontact,can özün adresi nedir,tr
10971,16351,email_query,email_query,posta kutumu kontrol et ve bugün saat sabah yedide herhangi bir eposta gönderisi olup olmadığını bana haber ver,tr
10972,16352,email_query,email_query,hiç son postalar var mı,tr
10973,16355,email_query,email_query,cihan'a gönderdiğim son e-postanın konusu neydi,tr
10974,16358,email_query,email_query,bu kişi tarafından gönderilen epostayı oku,tr
10975,16359,email_query,email_query,bu kişi tarafından gönderilen mail nedir oku,tr
10976,16360,email_sendemail,email_sendemail,can ve ahmete bir eposta yaz,tr
10977,16362,email_query,email_query,son kontrol ettiğimden beri kaç yeni eposta,tr
10978,16363,email_query,email_query,bana yeni epostalarımı göster,tr
10979,16364,email_query,email_query,hangi e-postaları aldığımı göreyim,tr
10980,16365,email_query,email_query,hangi eposta bildirimlerine sahibim,tr
10981,16366,email_query,email_query,son zamanlarda bana kim eposta gönderdi,tr
10982,16367,email_query,email_query,bu hafta bana kim eposta gönderdi,tr
10983,16368,email_query,email_query,bu hafta hakkında ne eposta aldım,tr
10984,16369,email_query,email_query,dursundan gelen yeni mailler,tr
10985,16370,email_query,email_query,ipek hala epostama yanıt vermedi mi,tr
10986,16371,email_query,email_query,hiç yeni e-posta var mı,tr
10987,16374,email_query,email_query,okuldan konferansımla ilgili gelen bir e-posta var mı,tr
10988,16378,email_sendemail,email_sendemail,alexa anneme şimdi bir e-posta gönder,tr
10989,16379,email_query,email_query,zeynep kurada dan yeni epostalar var mı,tr
10990,16380,email_query,email_query,ceyhun dan yeni epostalar varsa bana haber ver,tr
10991,16381,email_query,email_query,lütfen annemden gelen e-postayı kontrol et,tr
10992,16382,email_query,email_query,babam son günlerde hiç mailler gönderdi mi,tr
10993,16383,email_query,email_query,hey olly yeni epostalarım var mı,tr
10994,16387,email_query,email_query,tüm okunmamış e-postaları aç,tr
10995,16388,email_query,email_query,hey olly barandan otlakçı hakkında hiç bir eposta var mı,tr
10996,16389,email_query,email_query,baran dan otlakçı hakkında epostaları bul,tr
10997,16390,email_query,email_query,hangi okunmamış epostalarım var,tr
10998,16391,email_query,email_query,can özbek bana hiç yeni email gönderdi mi,tr
10999,16392,email_query,email_query,canın henüz emailime yanıt verip vermediğine bakabilir misin,tr
11000,16395,email_query,email_query,geçen hafta ne hakkında ve kime eposta gönderdim,tr
11001,16397,email_sendemail,email_sendemail,e-postayı celal'e gönderir misin,tr
11002,16400,email_query,email_query,hiç yeni epostalar aldım mı,tr
11003,16403,email_sendemail,email_sendemail,yeni e-posta alıcısı damla bugün için planın var mı,tr
11004,16404,email_sendemail,email_sendemail,tim'e e-posta gönder,tr
11005,16408,email_sendemail,email_sendemail,alexa email yaz,tr
11006,16411,email_query,email_query,can oğuz arkadaşımdan gelen tüm epostaları aç,tr
11007,16412,email_query,email_query,amazondan bana gönderilen tüm emailleri aç,tr
11008,16414,email_query,email_query,e-posta kontrol mesajlarını aç,tr
11009,16415,email_query,email_query,email araması yeni mesajlar,tr
11010,16416,email_query,email_query,tüm yeni email mesajları,tr
11011,16417,email_sendemail,email_sendemail,can amcaya evet orda olacağım diye başlayan emaili gönder lütfen,tr
11012,16418,email_sendemail,email_sendemail,lütfen efe amcaya orada olacağımı söyleyen bir email gönder,tr
11013,16420,email_query,email_query,okunmamış epostaları kontrol et,tr
11014,16422,email_query,email_query,geçen saat alınan yeni e-postalar,tr
11015,16424,email_sendemail,email_sendemail,osman aydına yeni email mesajı işden geç kalacağim gönder,tr
11016,16425,email_sendemail,email_sendemail,iş yerinde rüsteme yeni mesaj oluştur benden ne zaman ayrılacaksın,tr
11017,16426,email_query,email_query,gelen kutumdaki bazı yeni epostalar nelerdir lütfen,tr
11018,16428,email_sendemail,email_sendemail,lütfen babama zonguldakdaki hava durumunu soran bir eposta gönder,tr
11019,16429,email_sendemail,email_sendemail,lütfen anneme gelecek hafta yapabileceğimi söyleyen bir eposta gönder,tr
11020,16431,email_query,email_query,patronumdan gelen mailleri kontrol et,tr
11021,16432,email_query,email_query,patronum bugün bana yeni epostalar gönderdi mi,tr
11022,16433,email_sendemail,email_sendemail,aileme aşağıdakileri içeren bir e-posta gönder,tr
11023,16434,email_sendemail,email_sendemail,aileme bunu bir mail ile söyle,tr
11024,16435,email_sendemail,email_sendemail,emailimi böyle başlatmak istiyorum,tr
11025,16436,email_query,email_query,olly tüm yeni postalar,tr
11026,16439,email_sendemail,email_sendemail,arkadaşıma göndermeni istediğim bir eposta var,tr
11027,16440,email_sendemail,email_sendemail,şeymaya iş teklifini kabul edeceğime dair eposta gönder,tr
11028,16441,email_sendemail,email_sendemail,mehmete yarın işe geç gideceğimi söyleyen email gönder,tr
11029,16443,email_querycontact,email_querycontact,bana bu kişiye atanan iletişim bilgilerini verebilir misin,tr
11030,16444,email_querycontact,email_querycontact,bu kişiyle nasıl iletişim kurabilirim,tr
11031,16447,email_query,email_query,bu gönderici veya konu kaç tane yakın zamanlı emaile sahip,tr
11032,16449,email_sendemail,email_sendemail,okumak için marie jones'un e-posta adresini düzenlemem gerekiyor,tr
11033,16450,email_querycontact,email_querycontact,arkadaşım canın telefon numarası nedir,tr
11034,16451,email_querycontact,email_querycontact,annem bana mesaj attı mı,tr
11035,16452,email_querycontact,email_querycontact,uğurdan hiç cevapsız aramam var mı,tr
11036,16453,email_sendemail,email_sendemail,arkadaşıma bu geceki planlarımız hakkında email gönder,tr
11037,16456,email_addcontact,email_addcontact,kişilerime ünal at gmail nokta com mailini ekle,tr
11038,16458,email_sendemail,email_sendemail,yenimail et gmail nokta kom a eposta gönder,tr
11039,16460,email_sendemail,email_sendemail,yeni bir iletişim adresim var yenimail et gmail nokta kom posta oluştur,tr
11040,16464,email_addcontact,email_addcontact,o emaili yeni kişi olarak kaydet,tr
11041,16465,email_addcontact,email_addcontact,bu eposta adresini kişi olarak kullan,tr
11042,16466,email_addcontact,email_addcontact,bu epostayı yeni bir kişiye ekle,tr
11043,16468,email_addcontact,email_addcontact,bu e-postayı kişilerime ekle,tr
11044,16469,email_addcontact,email_addcontact,bu emaili kişilerime eklemene ihtiyacım var,tr
11045,16472,email_sendemail,email_sendemail,lütfen aşağıdaki eposta adresine bir eposta gönder bay et gmail nokta kom,tr
11046,16474,email_sendemail,email_sendemail,emel aydın'a bir e-posta gönder,tr
11047,16475,email_sendemail,email_sendemail,o e-postayı abdullah'a gönder lütfen,tr
11048,16476,email_query,email_query,patrondan gelen emailleri kontrol et,tr
11049,16477,email_query,email_query,annemden gelen epostaları kontrol et,tr
11050,16480,email_sendemail,email_sendemail,merte bir yanıt emaili hazırla,tr
11051,16482,email_query,email_query,konu da dahil olmak üzere annemden gelen epostayı oku,tr
11052,16483,email_query,email_query,annemin son epostasının konusu ne,tr
11053,16484,email_sendemail,email_sendemail,yeni email adresi oluştur,tr
11054,16485,email_query,email_query,gelen kutumda mesajlarım var mı lütfen,tr
11055,16486,email_query,email_query,eposta gelen kutumdaki yenilikleri bildir lütfen,tr
11056,16488,email_query,email_query,hiç yeni email var mı,tr
11057,16489,email_query,email_query,işten hiç gelen yeni epostalar,tr
11058,16490,email_query,email_query,müşteri emailini kontrol et,tr
11059,16491,email_query,email_query,annemden gelen yeni e-posta,tr
11060,16492,email_query,email_query,annemden gelen son maili göster,tr
11061,16494,email_query,email_query,arkadaşım tuğçeden eposta var mı,tr
11062,16495,email_query,email_query,son zamanlarda favori kişilerimden hiç e-posta aldım mı,tr
11063,16497,email_sendemail,email_sendemail,orhana bir istek gönder,tr
11064,16498,email_sendemail,email_sendemail,hatırlatma maili gönder,tr
11065,16499,email_sendemail,email_sendemail,hi google lütfen anneme mail at bu hafta sonu eve geliyorum,tr
11066,16500,email_sendemail,email_sendemail,lütfen kocama bir mail at bu gece geç kalacağım,tr
11067,16502,email_querycontact,email_querycontact,ebru şahinin telefon numarası nedir,tr
11068,16503,email_querycontact,email_querycontact,ıtır esen tunalı da mı yaşıyor,tr
11069,16504,email_query,email_query,son zamanlarda hiç eposta aldım mı,tr
11070,16505,email_query,email_query,kaç yeni eposta aldım,tr
11071,16507,email_sendemail,email_sendemail,yeni email adresine email gönder,tr
11072,16508,email_sendemail,email_sendemail,yeni irtibat ekle ve email gönder,tr
11073,16509,email_sendemail,email_sendemail,e-postayı yanıtla,tr
11074,16510,email_sendemail,email_sendemail,alınan e-postaya bu yanıtı gönder,tr
11075,16511,email_sendemail,email_sendemail,aliye bir eposta gönder bu gece bir planın var mı akşam yemeğine gitmek ister misin,tr
11076,16513,email_query,email_query,hiç postam var mı,tr
11077,16514,email_query,email_query,herhangi bir mailim var mı olly,tr
11078,16515,email_query,email_query,bekirden hiç epostam var mı,tr
11079,16516,email_sendemail,email_sendemail,bu epostayı yanıtla,tr
11080,16517,email_sendemail,email_sendemail,yanıt vermek istiyorum,tr
11081,16520,email_query,email_query,bana son bir saatteki e-postalarımı göster,tr
11082,16521,email_query,email_query,en sonki emaillerimi getir,tr
11083,16522,email_addcontact,email_addcontact,lütfen selma hakkında yeni bir iletişim bilgisi oluştur,tr
11084,16524,email_querycontact,email_querycontact,bana kendi telefon numaramı söyleyebilir misin,tr
11085,16527,email_query,email_query,annem email gönderdiğinde bana hatırlat,tr
11086,16531,email_querycontact,email_querycontact,bana birini bul,tr
11087,16534,email_sendemail,email_sendemail,benim için damlaya bir eposta yazar mısın,tr
11088,16536,email_sendemail,email_sendemail,süpervizörüme bir e-posta gönder,tr
11089,16537,email_sendemail,email_sendemail,şimdi meslektaşıma bir e-posta yazmam gerekiyor,tr
11090,16538,email_sendemail,email_sendemail,e-postayı açar mısın ve yeni bir tane yazmak istiyorum,tr
11091,16539,email_query,email_query,olly annem bana hiç eposta gönderdi mi,tr
11092,16540,email_query,email_query,annem bana hiç email gönderdi mi,tr
11093,16541,email_query,email_query,olly son zamanlarda annemden hiç eposta aldım mı,tr
11094,16542,email_query,email_query,son zamanlarda annemden hiç email aldım mı,tr
11095,16544,email_querycontact,email_querycontact,john'un ev telefon numarası nedir,tr
11096,16545,email_addcontact,email_addcontact,bu emaili yeni kişi yap,tr
11097,16546,email_addcontact,email_addcontact,bu email ile yeni bir iletişim kur,tr
11098,16547,email_sendemail,email_sendemail,meryeme eposta göndermek ve işten sonra kahve dünyasında buluşmak isteyip istemediğini sormak istiyorum,tr
11099,16548,email_sendemail,email_sendemail,merveye eposta gönderip yolda olduğumu haber verir misin,tr
11100,16549,email_query,email_query,arkadaşlarımdan gelen epostaları göster,tr
11101,16550,email_query,email_query,beni patronumdan gelen epostalara götür,tr
11102,16551,email_query,email_query,yeni epostalarım olup olmadığını görmek için kontrol et lütfen,tr
11103,16552,email_query,email_query,gmail'de okunmamış e-postalar var mı,tr
11104,16553,email_querycontact,email_querycontact,benim için mehmetin iletişim bilgilerine bakar mısın,tr
11105,16554,email_querycontact,email_querycontact,google annemi aramam lazım onun iş yeri numarasını benim için kontrol eder misin,tr
11106,16555,email_querycontact,email_querycontact,selma hangi sokakta yaşıyor telefon rehberimi kontrol et,tr
11107,16556,email_sendemail,email_sendemail,adından epostaya yanıt,tr
11108,16557,email_sendemail,email_sendemail,isme cevap,tr
11109,16558,email_sendemail,email_sendemail,canın emailine evet yapabilirim diye yanıt ver,tr
11110,16561,email_query,email_query,emailimi kontrol et,tr
11111,16562,email_query,email_query,alexa emailimi kontrol et,tr
11112,16565,email_sendemail,email_sendemail,anneme öğle yemeği hakkında eposta gönder,tr
11113,16566,email_sendemail,email_sendemail,şirket çalışanına iş projesiyle ilgili e-posta at,tr
11114,16567,email_sendemail,email_sendemail,babama arabamı tamir etme hakkında eposta gönder,tr
11115,16568,email_sendemail,email_sendemail,lütfen yeni stajyere bir e-posta gönder,tr
11116,16569,email_sendemail,email_sendemail,yeni resepsiyonistin e-posta adresine bir eposta atmak istiyorum,tr
11117,16571,email_sendemail,email_sendemail,kız kardeşime bir eposta gönder,tr
11118,16572,email_sendemail,email_sendemail,adrese eposta yolla,tr
11119,16575,email_query,email_query,tarıkdan hiç bir eposta aldım mı,tr
11120,16576,email_query,email_query,can bana eposta yoluyla henüz bir yanıt gönderdi mi,tr
11121,16577,email_query,email_query,geçen gece birsen'den bir e-posta aldım mı,tr
11122,16578,email_query,email_query,serapın listelenmiş yeni bir email adresi var mı,tr
11123,16579,email_query,email_query,dün ıtır için yeni bir eposta adresi ekledim onu bulur musun lütfen,tr
11124,16581,email_querycontact,email_querycontact,bu kız kardeşimin cep telefonu numarası mı,tr
11125,16584,email_query,email_query,en son kimden eposta aldım,tr
11126,16585,email_query,email_query,bugün aldığım email konularının ilk numarası neydi,tr
11127,16587,email_query,email_query,yeni epostaları kontrol et google,tr
11128,16590,email_sendemail,email_sendemail,google şu son e-postayı yanıtlamam lazım,tr
11129,16594,email_query,email_query,emaili oku,tr
11130,16595,email_sendemail,email_sendemail,epostayı ilet,tr
11131,16596,email_query,email_query,jack'in bugünkü e-postasını kontrol etmem lazım,tr
11132,16597,email_query,email_query,bana cemin en son epostasını göster,tr
11133,16598,email_sendemail,email_sendemail,buna evet cevabını ver,tr
11134,16599,email_sendemail,email_sendemail,bu epostayı sil,tr
11135,16600,email_sendemail,email_sendemail,arkadaşım can et gmail nokta kom a eposta göndermek istiyorum,tr
11136,16602,email_query,email_query,bu sabah saat onda gönderilen e-postayı aç,tr
11137,16604,email_sendemail,email_sendemail,kızıma email gönder,tr
11138,16606,email_query,email_query,son gün gelen yeni e-postaları kontrol et,tr
11139,16607,email_query,email_query,geçen haftanın spam epostalarını kontrol et ve sil,tr
11140,16608,email_query,email_query,herhangi bir eposta alıp almadığımı kontrol et,tr
11141,16610,email_query,email_query,yeni bir e-postam olup olmadığına bakmalıyım,tr
11142,16614,email_query,email_query,salih den herhangi bir iş epostası aldım mı,tr
11143,16616,email_query,email_query,jared'in doğum günüyle ilgili hiç e-posta aldım mı,tr
11144,16617,email_sendemail,email_sendemail,erdal'a bu hafta sonu partisi hakkında bir e-posta gönder,tr
11145,16618,email_sendemail,email_sendemail,cerene daha sonra çalışmak ile ilgili bir eposta taslağı hazırla,tr
11146,16619,email_sendemail,email_sendemail,erdeme yarınki iş ile ilgili eposta yolla,tr
11147,16620,email_query,email_query,yeni epostalar var mı diye kontrol edebilir misin,tr
11148,16621,email_addcontact,email_addcontact,lütfen kişi listelerime ekle ve onlara bir hatırlatma epostası gönder,tr
11149,16623,email_sendemail,email_sendemail,hizmet sorunlarım hakkında kablonete bir email gönderilmesine ihtiyacım var,tr
11150,16625,email_sendemail,email_sendemail,cihana eposta yoluyla gecikeceğimi söyle,tr
11151,16626,email_sendemail,email_sendemail,cemile geç kalacağımı bildirmek için eposta kullan,tr
11152,16628,email_query,email_query,kontrol edilmemiş emaili oku,tr
11153,16629,email_querycontact,email_querycontact,serapın ev telefon numarası nedir,tr
11154,16631,email_sendemail,email_sendemail,bu e-postayı cevaplamam gerekiyor,tr
11155,16632,email_sendemail,email_sendemail,bu yeni email adresine bir mail atar mısın,tr
11156,16633,email_sendemail,email_sendemail,yeni bir eposta adresim var bir eposta gönderebilir misin,tr
11157,16634,email_query,email_query,annemin hiç email gönderip göndermediğini kontrol et,tr
11158,16635,email_query,email_query,bir iş teklifi hakkında bir eposta aldım mı,tr
11159,16636,email_query,email_query,bugün işten kaç e-posta aldım,tr
11160,16637,email_querycontact,email_querycontact,murat ergülün numarası nedir,tr
11161,16639,email_querycontact,email_querycontact,bana meryem'in cep numarasını söyle,tr
11162,16640,email_sendemail,email_sendemail,ceme eposta gönder ve ona acele etmesini söyle,tr
11163,16643,email_query,email_query,patron bir şey gönderdi mi,tr
11164,16644,email_sendemail,email_sendemail,giden bir yanıt mesajı göndermeye hazırlan,tr
11165,16645,email_querycontact,email_querycontact,barışın numarası var mı bende,tr
11166,16646,email_querycontact,email_querycontact,aliyeye bir mesaj gönder,tr
11167,16647,email_query,email_query,yeni emailler hakkında haberdar et,tr
11168,16649,email_query,email_query,benim için epostalarıma bakar mısın,tr
11169,16650,email_query,email_query,cahit bana ne epostası attı,tr
11170,16651,email_query,email_query,sevgi bana kaç kez email gönderdi,tr
11171,16654,email_query,email_query,yakın zaman önce hiç e-posta alıp almadığımı söyle,tr
11172,16655,general_quirky,general_quirky,bana hasan tahsin hakkında daha fazla bilgi ver,tr
11173,16656,email_query,email_query,bana john smith'in e-postasını oku,tr
11174,16657,email_querycontact,email_querycontact,john smith ile en son irtibatım ne zaman oldu,tr
11175,16658,email_sendemail,email_sendemail,scott'a bu hafta havanın nasıl olacağını soran bir e-posta gönder,tr
11176,16660,email_query,email_query,bana email gönderen son kişi kimdi,tr
11177,16661,email_query,email_query,hiç ali'den gelen yeni bir e-postam var mı,tr
11178,16663,email_query,email_query,ahmet bana hiç e-posta gönderdi mi,tr
11179,16664,email_query,email_query,en son ne zaman yeni bir email aldım,tr
11180,16665,email_query,email_query,gelen kutumda herhangi bir yeni email,tr
11181,16667,email_addcontact,email_addcontact,dan at dancom'u kişilerime ekle,tr
11182,16670,email_query,email_query,şu anda kaç tane açılmamış epostam var,tr
11183,16671,email_query,email_query,john bana hiç yeni e-posta göndermiş mi,tr
11184,16673,email_query,email_query,dan in gönderdiği son emaili hangisi,tr
11185,16674,email_sendemail,email_sendemail,joejoe at gmail dot com adresine e-posta at,tr
11186,16675,email_sendemail,email_sendemail,bana joejoe at gmail nokta com'dan e-posta yolla,tr
11187,16676,email_sendemail,email_sendemail,joejoe at gmail nokta com adresine yeni bir e-posta gönder,tr
